これ、何サイズ？,what
（朝の）どこがいいんだい？,what
それは具体的にどういう意味でしょう？,what
この映画は何時に始まりますか？,what
何だ…この…魔法は？,what
いつがよろしいですか。,what
そもそも、私たちが話しているのは、「今年の夏は何曜日だったかしら」と人々が聞くような都市ですから。,what
なぜこんなに時間がかかったんだ？,what
2人とも何こそこそと話しているの？,what
えっ？,what
どんな音楽を演奏したの？,what
MAAって何だろう？,what
どうして空手に興味を持ったの？,what
何があったの？,what
どんな顔になさるんですか？,what
あなたのTPPについての態度は？,what
どんな種類の部品なんですか？,what
どういう意味かな？,what
何を言っているの？,what
お仕事は何ですか？,what
彼はどんな本を買おうとしていたの？,what
ふたりで何の話をしていたの？,what
何か気がかりなことでもあるの？,what
わたしたち、これからどうするの、アスター？,what
今夜、夕食でもどう？,what
一晩ぐっすり眠れるようにリラックスするには、どうしたらいいでしょうか。,what
何の話をしているの？,what
「今晩は男友達と出かけるよ」とオリバーは言いました。「何の集まり？」とオードリーは尋ねました。,what
有効期限のお日にちはいつでしょう？,what
それはどれくらいの数量の話ですか？,what
何しに来たんだ？,what
近ごろヨーロッパで盛んになっているという「ナチュラルムーブメント」について耳にしますが、これは何ですか。,what
どんな味のソースがいい？,what
クリスの夢はどう？,what
この2つの違いは何ですか？,what
ミキちゃんは青木社長のことをどう思っているの？,what
今どんな音楽が聞きたいですか？,what
あなたが最も優先することは何ですか？,what
親や教育関係者は、いじめを防止するために、そして、いじめの現場を目にした場合にはそれに対処するために、どんなことができますか。,what
何を見ているの？,what
何をしていたのですか？,what
みんなは今何をしているの？,what
何をしているんでしょう？,what
今朝は何時に起きましたか？,what
あなたを夜眠れなくするのは何ですか。,what
この動きは何を意味しているんですか？,what
このプログラムの長期的な目標は何なのですか。,what
ＡＴＭ（現金自動預け払い機）で引き出せる限度額はいくらですか？,what
何で味付けしたらいいですか？,what
長期的にはいくら享受できるのですか。,what
その2人は何について言い争っていたのですか。,what
花が咲くと何が起きるのでしょうか？,what
個人主義と、ただ自己中心的なのとは、どう違うのだろう？,what
何について言い争っていたの？,what
それはどんなお祭りなんですか。,what
そのコラムニストは何と答えたのですか。,what
テーマは何だったの？,what
別にってことないでしょ？,what
「個人的」ってどういう意味？,what
「今週末の計画は何？」 「家でぶらぶらするだけ」,what
ここで何をしてるの？,what
あなたはどんな本が好きかな？,what
ご用件は何でしょうか？,what
「どうしたんだい？」 「分かってないふりなんかして！」,what
ロッジの中では何をしたの？,what
AセットとBセットのちがいは何ですか？,what
営業時間は何時からですか？,what
何時に起きないといけないの？,what
何をつついてるんでしょうか？,what
どうかしましたか、城田先生？,what
何がちがっていたんだろう？,what
その次の候補はどれかな？,what
何がおすすめ？,what
何をしているんですか、デービッドさん？,what
何て書いてあるの？,what
あなたは何を調べましたか？,what
さまざまな通勤手段について、あなたはどう思いますか、ポール。,what
“ネイプルズ”は何が有名なの？,what
あれは何だろう？,what
どういう意味だ？,what
ディベロッパーはどのようなセグメントを対象としているのですか？,what
何グズグズしているの？,what
ジョンクイル王子はどんな人ですか？,what
わたしの将来の夢は何でしょう？,what
“ネイプルズ”は何が有名なの？,what
どういう意味？,what
何をお祈りしたんだい、智美？,what
この新しい方針を導入する理由は何なのですか。,what
私たちはあなたの意見が知りたいです。　どう思いますか？,what
この難問に対してどうお考えですか。,what
どういう意味？,what
「10年」ってどういう意味？,what
どうかしましたか、城田先生？,what
今年の売り上げ目標はどれほどお見込みですか？,what
何が欲しいの？,what
何をしているんだい？,what
先生は、放課後何をするのですか？,what
名前が何だっていうの？,what
私はどんな家事を担当することになりますか？,what
このイギリスの作家の名前の正しいつづりは何ですか？,what
どうしちゃったんだと思う？,what
何という通りにあるんだい？,what
あなたはそれをいつ手に入れたの？,when
梅雨入りはいつですか？,when
いつテレビデビューしたんだ？,when
インタビューはいつ出るんですか？,when
そして突然、お雪は言った。「わたし、借金を返しちまったら。あなた、おかみさんにしてくれない。」,when
最初の感謝祭が祝われたのはいつ？,when
映画はいつ上映するんだい？,when
この写真はいつ撮られたものなの？,when
いつ合唱を練習するの？,when
締め切りはいつですか？,when
いつお店に行ったの？,when
アムステルダム駐在のスタッフとはいつ会うの？,when
コンテストはいつなの？,when
学生時代に、日本で外国人旅行客のツアーガイドのアルバイトをしていた時、最もよく質問されたことの1つが、「向こうにいるあの人たちはなぜマスクをしているのですか。,when
とにかく、いつ帰ってくるの？,when
秋祭りはいつだっけ？,when
このお店はいつオープンしましたか？,when
次の試合はいつですか？,when
ドラマはいつ始まるんだ？,when
美樹はいつ帰ってくるの？,when
いつがご都合よろしいですか？,when
体操競技はいつ始まりますか？,when
智美の出る競技は、いつ始まるかな？,when
あなた、いつこの記事を書いたの、雄平？,when
いつ上演するんだい？,when
いつ見えなくなったの？,when
いつ日本に行けるの？,when
彼に最後に会ったのはいつなんですか？,when
いつまでにご入り用ですか？,when
いつオープンしたのかな？,when
映画はいつ公開になるんだい？,when
いつ帰ってきたんだい？,when
クローディアが自分の財布を捜して遺失物取扱所に電話したとき、顧客係は「それはどんなものだったのか私に説明してもらえますか？」と尋ねました。,when
クリスの新しい映画はいつ撮影が始まるの？,when
いつ行くんだい？,when
あなた、いつこの記事を書いたの、雄平？,when
お姉ちゃんたちの道場はいつ建てられたの？,when
そのコンサートはいつあったの？,when
エレベーターの中でないならば、いつどこでこのような売り込みのしかたをするのでしょうか。,when
ハリーはいつ、ひまな時間があるのかな？,when
第3話はいつ放送するの？,when
提出期限はいつですか。,when
その教室が始まったのはいつなのですか。,when
いつ出発？,when
いつから始められますか？,when
あなたの新居の工事はいつ完了するのですか？,when
人々はいつからこのようなことをするようになったのですか。,when
クラリネットのレッスンはいつなの、あやめちゃん？,when
モニカはいつ、アメリカでダンスを勉強することになっているの？,when
いつ両親から経済的に自立しましたか？,when
彼らは、いつ結果をあなたに知らせるのですか？,when
いつお目にかかることができますか？,when
いつ見えなくなったの？,when
いつ魚市場に行ったんだい？,when
いろはは、いつ自分の部屋を掃除するの？,when
智美はいつ、科学コンテストの結果を聞けるんだ？,when
いつまでに仕上げればよいですか？,when
きみはいつ料理を始めたんだい？,when
私たちはこう言っているのですよ、人は「母の日はいつかしら」と聞くけれども、「父の日はいつだったかしら」と聞く、とね。,when
いつどこで演奏するの？,when
この図書館はいつ建てられたのですか？,when
あなたやIT部門の方々へのプレゼンはいつにいたしましょうか。,when
お時間があるときに、このファックスの内容を教えてもらえませんか？,when
つまるところ、学ぶということがカギですよね。,when
いつ行く予定なの？,when
それでは、皆さんにもう1つ。マグナカルタはいつ署名され、何を宣言したのでしょう。,when
いつがいいの？,when
この教会は、いつ建てられたのですか？,when
智美の出る競技は、いつ始まるかな？,when
どういうときにレイをあげるんですか？,when
夏のバイトはいつ終わるの？,when
クローディアが自分の財布を捜して遺失物取扱所に電話したとき、顧客係は「それはどんなものだったのか私に説明してもらえますか？」と尋ねました。,when
お姉ちゃんたちの道場はいつ建てられたの？,when
いつそれをしたいんですか？,when
あなたの娘さんは、いつピアノのレッスンを始めたの？,when
いつがご都合よろしいでしょうか。,when
出版されたのはいつ？,when
この写真はいつ撮ったものなの？,when
アメリカの10代の人たちは、伝統的な夏休みのバイトをする代わりに、いつからそんな高尚なことをするようになったのですか。,when
どこでお昼を食べたい？,where
あなたはどこから来たのよ？,where
次はどこに行きたい？,where
アメリカのどちらのご出身ですか？,where
どこへ行ったんだろう？,where
今晩はどこに泊まるの？,where
どこでマグナカルタについて学んだのですか。,where
どこへ行くの？,where
どこの高校へ行こうと思っているの？,where
そのジーンズ、いいですね。どこで買ったんですか？,where
具体的には東京のどこに住んでいらしたの？,where
どちらからいらっしゃったのですか？,where
最後に見たところは？,where
なにか食べたいんですが、どこに行けばいいですかね？,where
どこに住んでいるんですか？,where
どこでお会いしましょうか？,where
ジョンクイル王子はどこに？,where
ここって、この地図でいうとどこですか？,where
総合案内所はどこですか？,where
どこから始めればいいの？,where
どこにいたんだい？,where
星を見るのによい場所はどこですか？,where
どこまで話しましたっけ？,where
どこと言ったのですか？,where
どこでインターネットにつながりますか？,where
どこへ行きたいのですか？,where
きみはどこから来たの、陽菜？,where
どこに行ってたんだ？,where
チェックインカウンターはどこですか？,where
どこで買ったの？,where
大事なときに、どこに隠れていたんですか？,where
バス停はどこだろう？,where
「どちらのお生まれですか？」「日本の東京で生まれました」,where
あなたたちはこれからどこに行くの？,where
（私たちが手配した）男の子はどこ？,where
あなたなら初めて訪れる人にどこを奨めますか？,where
その作り方はどこで知ったの？,where
私は今、どこにいるんですか？,where
帽子はどこですか？,where
あなたのいつもの度胸のよさはどこに行ったの？,where
エレベーターは、どこですか？,where
空港へ行くシャトルはどこで乗れますか？,where
わたしたちはどこへ向かっているのだ？,where
どこへ行くべきだろう？,where
どこから始めるの？,where
ＣＤ売り場はありますか？,where
免税店はどこですか？,where
デパートは、どこにありますか？,where
ぼくの絵筆はどこかな？,where
そういうものはどこで買えますか？,where
トイレはどこですか？,where
どこでネイルをやってもらえるかしら？,where
両替所はどこですか？,where
日本ではどこへ行ったことがありますか？,where
そのチームはどこで練習しているのですか？,where
牛乳はどこにありますか？,where
どこに行ったの？,where
どこに行ったかな？,where
わたしたち、これからどこに行くの？,where
おみやげ屋さんはどこ？,where
きみはどこから来たの？,where
あの子は今どこにいるんだい？,where
ペンキはどこにあるんだ？,where
ほかのみんなはどこ？,where
非常口はどこですか？,where
今日はどちらまでいらっしゃいますか？,where
あなたはどこで教えていたの？,where
それはいったいどこにあるのですか。,where
カフェテリアはどこかなあ？,where
どこへ行くの？,where
ミアとケニーはどこだろう？,where
タクシーはどこでつかまえられますか？,where
どこにあったでござるか？,where
バンコクのどこに泊まってるの？,where
ランチはどこに行くの？,where
どこで開かれているのですか。,where
まずどこに行ったらいいかしら？,where
どこにいたの、パパ？,where
高校はどこにするの？,where
バスはどこから出発するのですか？,where
この劇場のバルコニー席はどこなの？,where
大学はどのへんに行きたいの？,where
搭乗口はどこですか？,where
どこに行くの？,where
この表現の由来は何ですか。,where
今までどこにいたの？,where
君はどこの出身、エイミー？,where
この手紙はどこで出せますか？,where
きみの教科書はどこにあるんだい、かなみ？,where
どこ行くんだ、ロボコーパス？,where
バスの路線図は、どこで手に入りますか？,where
彼女はどこで演じているんだい？,where
パーティーはどこで開くつもりなんだい？,where
お菓子はどこに置いていますか？,where
どこへ行ったの？,where
美容整形について、あなたの立場はどうなのですか？,where
どちらに行くつもり？,where
おみやげ屋さんはどこだろう？,where
ルナはどこでござるか？,where
やつはどこに向かってるんだ？,where
きみはどこから来たんだい？,where
具体的にはどこに行ったの？,where
函館市の百万ドルの夜景はどこに見えるのかな。,where
レジはどこだ？,where
それはどこにあるのですか？,where
どこへ行ってきたの？,where
お二人のレストランは、オーランドのどのあたりにあるのですか。,where
どちらへ行きたいんですか？,where
Alex ＆ Alexは、この件に関してどういう立場を取っているのですか。,where
そのすべては、どこに保存しているのですか。,where
どこで買ったのですか。,where
どこにいたの？,where
今どこにいるんだい？,where
いったいどこから始めるべきかと。,where
きみのお姉さんはどこにいるかな？,where
切符はどこで買うのですか？,where
工芸品売り場はどこですか？,where
愛校心はどこへ行ったの？,where
ねえ、今日はどこへ連れてってくれるの？,where
今はどのへん？,where
今年の休暇はどこに行くの、ダイキチ？,where
時間がたつのは早いですね。,where
彼の元気はどこから来るんだろう？　ついていけないよ。,where
これはどこで見つけましたか？,where
どこで買ったの？,where
先生のネックレスはどこで手に入れたんですか？,where
どこを拠点としているのですか。,where
ここはどこですか？,where
君はどこに行くのがいいと思うんだい？,where
匠がとった写真はどこかな？,where
一体彼女はどこにいるんだろう？,where
この地図のどこにいるんですか？,where
10月26日の夕方、あなたはどこにいらっしゃいましたか？,where
どこが間違っているの？,where
ウェットティッシュはどこにあるんだろう？,where
どこで券を買えますか？,where
ビールはどこにありますか？,where
君はどこから来たの？,where
それ、どこで買ったの？,where
おすしのケーキはどこで買えるのかな、お母さん？,where
川はどこへ向かって流れていますか？,where
貴金属売り場はどこですか？,where
どこで僕を見かけたんだい？,where
あなたはどこから来たのよ？,where
レジはどこですか？,where
どんなところに行くのですか？,where
どこに行くのですか。,where
どこがおすすめですか？,where
今どこにいるんですか？,where
どこへ行くのだ？,where
どこへ行くんですか？！,where
君はどこから来たの？,where
センソウジはどこですか？,where
どうしてそれを？,where
お父さんきのうの夜どこにいたの？,where
そのカタログはどこにあるんだい？,where
(地図を見せて)ここはどこですか？,where
私は今、どこにいるんですか？,where
どこにデータがある？,where
切符はどこで購入できますか？,where
落とし物カウンターはどこですか？,where
「車のキーをどこに置いたかしら」などと自問している自分に気づくことが、頻繁にあります。,where
どこで待ち合わせますか？,where
南門ってどこ？,where
その前はどこにいたの？,where
マリーナ駅はどこですか？,where
バイオレットとバジルはどこにいるの？,where
それはどこで見つけたの？,where
どこで見つけたんだい？,where
どういう人が、それに参加する資格があるのですか。,who
彼に取材したい人は？,who
だれがサックスを吹いているの？,who
それはだれのアイデア？,who
だれがこんなところに置いていったのかしら？,who
わたしたちは、だれを応援したらいいんだろう？,who
ついさっき、電話で誰と話していたの？,who
こんな時間に玄関をガンガン叩いているのは誰だろう？,who
厳しい時代が一体どこで終わりを迎えるのか、わかる人などいるのでしょうか。,who
廊下にあるこれは、だれのスーツケースかい？,who
だれが歌っているのかな？,who
彼らはだれなの、ロボコーパス？,who
あまねはだれを好きなの？,who
プーキーとスノウィを外に出したのは誰？,who
さぁ、どうだろう？,who
だれを待っているのですか？,who
この支出は誰が認めたのですか？,who
あなたの隣にいる女の人は誰？,who
オーディションにはだれが参加できるんですか？,who
このチョコレート、だれがつくったんだ？,who
だれがいちばんでこの坂道を桜山公園に駆け上がってくるんでしょう？,who
社長が退任した後、誰が会社を率いるのですか？,who
コーヒーとケーキが欲しい人？,who
誰がそんなことを君に教えたの？,who
彼女はだれ？,who
そこの城主はだれだったのですか？,who
誰がスピーチコンテストで優勝したの？,who
それはだれのバッグかな？,who
どちら様ですか？,who
わしのビームを止めたのはだれだ？,who
これはだれのノートかしら？,who
どちら様ですか？,who
その土地の所有権は誰にあるのですか？,who
ココナッツを中に入れたのは誰？,who
「どちらさまですか？」とジャスティンは尋ねましたが、電話の声の主は身元を明かすのを拒みました。,who
その友達って誰なの？,who
私たちの番組が対象とする視聴者は誰ですか？,who
誰がそのおいしそうなチョコレートケーキを作ったの？,who
本当に面白そうだね。ほかにだれが来るの？,who
だれがプロジェクトに関わる？,who
あの女の子はだれ？,who
誰がドアを開けっ放しにしたの？,who
だれかカメラマンになりたい人いる？,who
ちょっと待ってください。なんでそんなに怒っているのですか、カーメン。,who
故障しなかったって誰か言ったかしら？,who
だれと話していたの、カイル？,who
それは誰だったと思う？,who
そんな贅沢（ぜいたく）なもの、誰がお金を払うんだ？　歯の妖精かい？,who
どちら様でしょうか？,who
だれが指揮をしたいですか？,who
どちら様？,who
「どちらさまですか？」とジャスティンは尋ねましたが、電話の声の主は身元を明かすのを拒みました。,who
あの女の子はだれ？,who
これはだれのノートかな？,who
だれと結婚するのかな？,who
シンディが誰に電話をかけたって？,who
この銀行での融資担当者は誰ですか？,who
誰の責任ですか？,who
どこに勤めていますか？,who
そんなことができるなんて、意外でしょう。,who
これは誰のせいですか？,who
これはだれの持ち物だろう？,who
編集はだれがやる？,who
ここで一番の占い師は誰ですか？,who
「誰がお皿を洗う？」 「あなたを指名します！」,who
そんなアリバイを誰がでっち上げたの？,who
だれかカメの世話をしたい人はいるかな？,who
その写真はだれが撮ったの？,who
茶色のジャケットを着たあの女の子はだれ？,who
あのしゃれた車から降りてくる女性は誰かしら？,who
楽しみたい人は？,who
それはだれの手紙なの？,who
だれがチキンアドボをつくれる？,who
えっ、シニア・マラソン大会の新チャンピオンだね？,who
陽太の隣にいる女の子はだれだろう？,who
教室に座っているかっこいい男の子はだれ？,who
主演はだれ？,who
かつて私が子供だったころには、そういうものが可能であると、だれが思ったでしょう。,who
そこの城主はだれだったのですか？,who
これはだれのバッグ？,who
どなたでしょうか？,who
次に話したい人はだれでしょう？,who
レオさまってだれ？,who
だれがきみのごはんをつくるの？,who
彼女はだれだ？,who
食事で同席した人の中では、だれがいちばん興味を引く人物だったと思いますか。,who
彼女はだれかな？,who
この珍しい（石の）配置は、いつ誰が何のために造ったのでしょうか。全くの謎なのです。,who
どちらにせよ、だれがこういうことを決めているのでしょうね。,who
誰が、このお知らせを掲示板に載せたの？,who
店はだれがするんだい？,who
あなた何様のつもり？,who
次の選挙では誰を支持しますか？,who
誰が送別会の幹事をするのですか？,who
ぼくがほかの高校へ進学したら、ほかにだれが旅館を手伝える？,who
最後に部屋を出た人は誰ですか？,who
だれがあやめちゃんにつきあってあげられる？,who
まあ、誰なの？,who
牛乳を冷蔵庫に戻さなかったのは誰？,who
これはだれのカバンだろう？,who
わたしたちは、だれを応援したらいいんだろう？,who
アジア部門の責任者はだれですか？,who
静かな車両という方針を、だれが車内で守らせるのですか。,who
どうしてぼくはいつもこんなにのろいんだ？,why
どうしてそれほど多くのアメリカ人が、自分の祖先がどういう人だったかをぜひ知りたいと思っているのでしょうか。,why
どうしてこんな遅い時間に電話しているの？,why
なぜスマートフォンをチェックしてばかりいるの？,why
なんで泣いてるの？,why
アルバイトしたら？,why
なんでもどってきたんだ？,why
どうして蛇の調教師だったことを言ってくれなかったの？,why
マリーナ神社に行ってみてはどうですか？,why
あなたはなぜ、まだここにいるのですか、タラゴン？,why
何でここにいるの？,why
なぜ今ここにいないの？,why
どうして採用したときに、そのことを明らかにしてくれなかったんだ？,why
今回は君がワインを選んだら？,why
節子は低い声で言った。「どうして気が弱くなったのかしら」,why
どうしてそう言えるの？,why
なぜ悲しそうな顔をしているの、アキラ？,why
今日、会議があるなんて知らなかった。何で教えてくれなかったの？,why
また働き始めたら？,why
なぜ…なぜもっと早くわたしに言わなかったの？,why
クリスはどうしてそんなにわたしに優しいの？,why
僕が両方買うというのはどうだろう？,why
スープを作ったら？,why
なぜそれほど多くのモールが、全国各地で姿を消しているのですか。,why
3人で釣りに行かないかい？,why
じゃあ、何で和菓子を出したんですか？,why
中に入らない？,why
どうしてここで待ち合わせを？,why
いったいなぜ、彼女はクレームをつけたのですか。,why
なぜ困るの？,why
「夕食を用意する間に、お風呂に入ったらどうですか？」,why
何で、わたしを誘ってくれなかったの？,why
みんなで行ってご挨拶しないか。,why
カイルか匠に聞いてみたら？,why
やってみない手はないでしょう。,why
そもそも、何で智美を追いかけているの？,why
なんでゴブリンに興味あるの？,why
なんでここに？,why
「これを試してみない？」　「いや、それは絶対にうまくいかないよ！」,why
わたしといっしょに来ない？,why
じゃあ、何で和菓子を出したんですか？,why
しばらくここにいてはどうかな？,why
どうしてみんなモーツァルトが好きなのかしら？,why
自分で聞いたらどうなの？,why
なぜあんなに突然いなくなったの？,why
なぜここに？,why
いつもあんなふうだといいんだけれどねぇ？,why
ぼくがお弁当を作ろうか？,why
なぜ審判はホイッスルを吹いてペナルティーキックを与えなかったのかしら。,why
どうしてそうするんですか？,why
マンガを描いたらどうかしら？,why
参加したらどう？,why
ある賢人がかつて言っていました、「他人の夢を実現して何とする？」と。,why
通信販売を試してみたらどうかな？,why
何で彼の耳は赤いの？,why
あいつはなんだってうちの窓をつつくんだ？,why
どうしてそんなことをしたいなどと思うのかねえ。,why
どうして行かないの？,why
そもそも、何で智美を追いかけているの？,why
なんで体操着なんだい、陽太？,why
君も僕たちに加わらないかい？,why
それにしても、職場の紙の山に対処するのに、どうしてこんなに長い時間がかかったのですか。,why
なぜデビッドの言うことなんか聞いたの？　あいつ、まだ新米なんだよ！,why
それはどうして？,why
家族といっしょにクリスマスを過ごしたらどうですか？,why
腰を下ろして一息ついたらどう？,why
またの機会にしませんか。,why
試してみたら？,why
どうして君たち抱き合っているんだい？,why
どうして私だけこのことを聞いていなかったのかしら？,why
彼女と話してみたらどう？,why
何で、ロボコーパスはいなくなったの？,why
どうして本の中に閉じ込められてたんだい？,why
どうしてもっと前に言ってくれなかったの？,why
どうして誰も、この問題のことを注意してくれなかったの？,why
ミレニアル世代の人が「なぜですか」と尋ねた時のマネジャーの答えとして、考えられる最悪のものは、「私が君にそう言ったからだ」です。,why
なぜここから出られないのですか？,why
ただeメールを送ればよかったんじゃない？,why
あなたたちは、どうしてスナップドラゴンの手下になっているの？,why
クリスに聞いてみたらどう？,why
交換しませんか？,why
家の中で話しましょ。,why
もう少しここにいたらどう？,why
交換しませんか？,why
なぜ彼らは「消極的な」と呼ばれるのですか。,why
「夕食を用意する間に、お風呂に入ったらどうですか？」,why
君のおばあちゃんに聞いたらどう？,why
なぜ、だれもが突然、広く世間に向かって自らの過ちを告白することに躍起になっているのでしょうか。,why
あとで返事をすればいいじゃない。,why
今はなぜここにいるのですか？,why
君はなぜこの国でハロウィーンがこんなに人気なんだと思う？,why
どうして聞くの？,why
地図を作ろうよ。,why
どうしてヒロ先輩と雄平がここにいるの？,why
なんでこんなに遅いんだよ？,why
なぜ落語の練習をするのですか？,why
どうしたの、ふたりとも早いね？,why
どうしてオーストラリアに来たの？,why
自分自身の健康目標の達成に取り組むために、自分の休暇の期間を使わない手はないでしょう。,why
あの自動車修理工場に行ってみよう。,why
サヤ、あなたから始めてくれる？,why
どうしてニューヨークに荷物を送り返しているの？,why
何でわざと試合で負けなかったの？,why
どうしてわたしはここにいるの？,why
今週末、田植えツアーにいっしょに行きませんか？,why
どうしてそんなことを彼にしたのですか？,why
どうしてそんなに疲れているんだい？,why
今年の運を試してみてはどうですか？,why
どうして日本のビジネスの人たちはあんなにゴルフをするの？,why
そんなにたくさんミネソタのことを知っているのに、どうして日本のことは全然知らないの？,why
どうして私のＥメールに返信してくれないの？,why
どうして出たのかしら？,why
なぜわたしたちを助けられないの？,why
どうしてそんなふうに人々をくじけさせるのです？,why
このことをうまく活用しようじゃないですか。,why
自転車通勤するアメリカ人はなぜ増えているのですか。,why
日本の弓はなぜそれほど強いのでしょうか。その秘密は、作り方にあります。,why
何で彼の耳は赤いの？,why
なぜ西園寺学園長があやめちゃんといっしょにここにいるんですか？,why
「通りで手を差し出した男の人に、なぜお金をあげなかったの？」,why
城田先生は、なぜ先生になったんですか？,why
城田先生は、なぜ先生になったんですか？,why
なぜ庭に座っているのですか？,why
どうして遅くなったの？,why
なぜ発酵食品が非常に重要視されるのですか。,why
なぜ、そのチャンスを断ったの？,why
パパが彼に働きかけたらどうかしら？,why
それってそんなに悪いこと？,why
俺のレストランに来てみたら？,why
なぜ最初にそれを言ってくれなかったの？,why
なぜここにいるのだ？,why
なぜ、ウェルネスツーリズムが突然大きなブームになっているのですか。,why
自分で聞いたらどうなの？,why
なぜ彼女は秘密を持っていますか？,why
なぜ笑っているのですか？,why
向こうで雨宿りしない？,why
なぜ辞めたのか。,why
では、4パーセントから始めてみましょうか。,why
彼女と話してみたらどう？,why
どうしてロボコーパスが戦わなくちゃいけないんだ？,why
なぜコウゾウは本当のことを言わないのですか？,why
どうして不可能だとおっしゃるんですか。,why
3人でどこかドライブに行きませんか？,why
やってみない手はないでしょう。,why
重いものを運ぶのはブラッドに頼んでみたらどうだい？,why
アイスクリームを食べない？,why
あやめちゃんは、何でそんなにいそがしいんですか？,why
なぜ彼には言って、わたしには言ってくれなかったの？,why
年相応のふるまいをしたらどうなの。,why
あの男の子はどうして地面に倒れているんだろう。,why
なぜ、1人で外食する人が増えているのですか。,why
どうして蛇の調教師だったことを言ってくれなかったの？,why
家族といっしょにクリスマスを過ごしたらどうですか？,why
なぜそれらをもっと使わないのですか？,why
何であいつら、じいさんをたたいてたんだい？,why
どうして雪おろしのボランティアを募集しないの？,why
どうしてあなたは電話を使う必要があるのでしょうか？,why
彼の妻が彼のほうを向いて、「あなたもそれと同じようなことを何か始めてみてはどう」と言ったそうです。,why
どうして職場に電話をかけてきたの？,why
なぜ今日はそうしなかったの？,why
また来週打ち合わせをしませんか。（また来週お会いしませんか。）,why
なんでそんなに忙しいんだろう？,why
何で、わたしを誘ってくれなかったの？,why
それなんか聞き覚えがあるな、なんで？,why
なんで髪を切ったの？,why
なぜ、「commencement」と呼ばれるんだろう？,why
どうしてここに？,why
あなたたちはどうしてここにいるのですか？,why
どうしてですか、先生？,why
遅くなったから、今夜は泊まっていかない？,why
思い切って外に出て、もう少し日本を見てみたらどう？,why
なぜ部屋がまだ散らかっているのかしら？,why
どうして、あの上司は私にばかり怒りをぶつけるのだろうか？,why
なぜだい？,why
なんで馬のために、そんなに一生懸命なの？,why
なぜ怒った顔をしているの？,why
なぜここに？,why
なぜ時間をむだにする必要があるんだい？,why
なぜロボネガティブはわたしにとどめを刺さなかったのですか？,why
どうして君たちは豆を投げるんだい？,why
この課題は来週再度検討してみませんか。,why
なぜ人間はあんなことをするのですか？,why
おばあさんに電話してあげたらどうなの？,why
なぜそれらをもっと使わないのですか？,why
来週ミーティングを設定しませんか。,why
なぜロボットのバッテリーが必要なんだい？,why
週末一緒に宿題をしましょうか？,why
公園に行って遊んできたらどう？,why
なんでサヤのあとをついてくんだ？,why
なぜハナコちゃんはそれを信じているんですか？,why
何だっておまえに約束しなければいけないのだ？,why
凛花はあっちの道に行ってみたらどう？,why
このトレンドは、どうしてこれほど人気が出たのですか。,why
なぜ、塔はこれほど地震に強いのか。その理由が科学的に解明されてきました。,why
試してみてはどうですか？,why
どうしてハワイとかメキシコに行かないんですか？,why
どうしてヒロ先輩と雄平がここにいるの？,why
なんでブラックコーヒーが好きなの？,why
なんで飛行機をそんなに嫌がるの？,why
みなさんはなぜここにいらしたのですか？,why
いわゆる優しさの文化を持つことを重要視する会社がある一方で、多くのほかの会社がそうしないのはなぜでしょうか。,why
彼女に助けを頼もうか？,why
なぜそんな質問を？,why
代わりに季節のあいさつ状を送ったらどう？,why
もっと早く行こうか？,why
どうしてレースに参加したんですか？,why
アメリカ文化にこれほど深く根づいているのは、なぜだと思いますか。,why
なぜそんなことをするのかしら。,why
なぜそんなことを言うのですか、聖四。,why
どうしてここで待ち合わせを？,why
どうして緊張しているの？,why
あなたの落語をご両親に見てもらうのはどうでしょう？,why
なんでぼくはここにいるんだ？,why
ですから、たとえばこういう質問をするのです。「なぜうちの家は、いとこの家みたいに大きくないの？」,why
ハリウッドには、いつオーディションのビデオを送ったんだい？,when
第3話はいつ放送するの？,when
その教会はいつ建てられましたか？,when
私たち、いつ新しい会長を選べるの？,when
いつテレビデビューしたんだ？,when
いつそれをしたいんですか？,when
秋祭りはいつだっけ？,when
いつ帰ってきたんだい？,when
あなた、いつこの記事を書いたの、雄平？,when
いつオープンしたのかな？,when
いつ彼女をデートに誘ったの？,when
おふたりはいつ行くの？,when
上演はいつなの？,when
ハリーはいつ、ひまな時間があるのかな？,when
いつ着たの？,when
読み終わったら、借りていい？,when
お姉ちゃんたちの道場はいつ建てられたの？,when
クリスの新しい映画はいつ撮影が始まるの？,when
いつどこで？,when
次の劇はいつですか？,when
次の試合はいつ始まるの？,when
あなたは、いつドルフィーに会えるの？,when
遥姉ちゃんはいつ本を読んでいたの？,when
このお店はいつオープンしましたか？,when
ドラマはいつ始まるんだ？,when
彼女はいつ学校から帰るの？,when
いつ見えなくなったの？,when
いつ衣装に着替えればよいのですか？,when
きみの誕生日はいつだい、翔くん？,when
この本はいつ手に入れたの?,when
いつ魚市場に行ったんだい？,when
いつ彼女にプロポーズしたの？,when
結果はいつわかるの?,when
この図書館はいつ建てられたのですか？,when
インタビューはいつ出るんですか？,when
智美の出る競技は、いつ始まるかな？,when
とにかく、いつ帰ってくるの？,when
きみはいつ料理を始めたんだい？,when
いろはは、いつ自分の部屋を掃除するの？,when
いつもどられるか、わかりますか？,when
そのイベントはいつあるの？,when
いつゲートに行けばいいですか？,when
クラリネットのレッスンはいつなの、あやめちゃん？,when
お父さんが帰ってきたら、ピザを注文してもいい？,when
いつ上演するんだい？,when
